predict,p0,p1
0,0.965489503928916,0.0345104960710841
1,0.4221303978329275,0.5778696021670725
0,0.9716029293728066,0.0283970706271934
1,0.2311344264489814,0.7688655735510186
1,0.2615810947800862,0.7384189052199138
1,0.1263462490863668,0.8736537509136332
0,0.7613218098780086,0.2386781901219914
1,0.5930635121155636,0.4069364878844364
1,0.5836940580442771,0.4163059419557229
1,0.1640082525021706,0.8359917474978293
1,0.333331513622182,0.666668486377818
0,0.7564381497064068,0.2435618502935931
0,0.9103748382798786,0.0896251617201213
0,0.981476066184074,0.0185239338159259
1,0.4821743414969188,0.5178256585030812
0,0.9842718986887564,0.0157281013112435
0,0.8920394594376706,0.1079605405623294
0,0.9904498826613284,0.0095501173386715
1,0.3061805260579195,0.6938194739420804
0,0.9091817366341846,0.0908182633658154
1,0.5666744011774458,0.4333255988225541
0,0.971240190835935,0.0287598091640649
0,0.9900483373830812,0.0099516626169189
0,0.6433973554464754,0.3566026445535246
1,0.2158614378480586,0.7841385621519413
1,0.4470562109925776,0.5529437890074224
0,0.9562524440518544,0.0437475559481455
1,0.283898559722146,0.7161014402778539
1,0.5121118698966967,0.4878881301033034
1,0.5058916771776928,0.4941083228223072
0,0.9544086471678652,0.0455913528321347
1,0.4645583955799571,0.5354416044200428
0,0.9788030869285296,0.0211969130714705
1,0.3388326201828987,0.6611673798171013
0,0.986194438332798,0.0138055616672019
0,0.912705651503028,0.0872943484969719
1,0.4564935319813048,0.5435064680186952
1,0.4896421926625918,0.5103578073374082
0,0.837997026878085,0.162002973121915
0,0.989354695797948,0.0106453042020519
0,0.9759719415990092,0.0240280584009907
1,0.4219953505036161,0.5780046494963839
1,0.4932618615356474,0.5067381384643526
0,0.9732941975856854,0.0267058024143146
1,0.1704325168811871,0.8295674831188129
0,0.6965800773793818,0.3034199226206182
0,0.993420352014218,0.0065796479857821
0,0.667357175018445,0.332642824981555
0,0.9891664018758632,0.0108335981241367
1,0.4753850561044507,0.5246149438955493
0,0.988099520474628,0.0119004795253721
0,0.7776554978952623,0.2223445021047376
0,0.984531126808136,0.0154688731918639
1,0.2464297622452731,0.7535702377547269
1,0.4512139013376111,0.5487860986623889
1,0.5024871715144816,0.4975128284855183
0,0.693335136115736,0.3066648638842639
0,0.9956970755359714,0.0043029244640285
0,0.9771271964651862,0.0228728035348138
1,0.1700743469030743,0.8299256530969257
0,0.8409074820198896,0.1590925179801103
0,0.9950621374054136,0.0049378625945864
0,0.9932397471258382,0.0067602528741617
1,0.3089069558333631,0.6910930441666369
0,0.9791462955506952,0.0208537044493046
1,0.2509119863013455,0.7490880136986545
0,0.995758658011469,0.004241341988531
1,0.4824043204502773,0.5175956795497226
1,0.3488438724292411,0.6511561275707589
0,0.9572227426049766,0.0427772573950233
0,0.9458265652111564,0.0541734347888437
0,0.8720060920708351,0.1279939079291648
0,0.9803816879248152,0.0196183120751848
1,0.2022383873182841,0.7977616126817159
1,0.4384166117229789,0.561583388277021
0,0.9883915762781575,0.0116084237218424
0,0.8573563913110828,0.1426436086889172
1,0.4081467875419645,0.5918532124580355
0,0.9872732489290502,0.0127267510709498
0,0.8617976806930081,0.1382023193069918
0,0.9788545711529312,0.0211454288470687
1,0.2242442628665429,0.775755737133457
0,0.7460659655465315,0.2539340344534685
1,0.4346526829838659,0.565347317016134
0,0.9683328663001932,0.0316671336998067
0,0.9794932102867352,0.0205067897132646
1,0.3711853606679264,0.6288146393320736
1,0.5953438112147764,0.4046561887852235
0,0.65675727504996,0.3432427249500401
0,0.983924566212279,0.016075433787721
0,0.8844659050105166,0.1155340949894833
0,0.9623037035251724,0.0376962964748275
1,0.3695470500566198,0.6304529499433802
0,0.9040967896435514,0.0959032103564485
1,0.4735691076011957,0.5264308923988043
1,0.4359621899790223,0.5640378100209776
0,0.9735677091512508,0.026432290848749
1,0.6343663282807013,0.3656336717192987
0,0.9934238161198184,0.0065761838801815
1,0.2964573650649692,0.7035426349350308
0,0.9908642506167566,0.0091357493832434
1,0.4600747322009282,0.5399252677990718
0,0.9553326297015556,0.0446673702984442
0,0.7601203310083515,0.2398796689916485
0,0.876754659395317,0.1232453406046829
0,0.8953283275286578,0.1046716724713422
0,0.7378828934804896,0.2621171065195103
0,0.9923327032591382,0.0076672967408617
0,0.9841087225471152,0.0158912774528848
1,0.2264468491073169,0.7735531508926831
0,0.9785848561420494,0.0214151438579506
1,0.5734302952596143,0.4265697047403857
0,0.9609886971006508,0.0390113028993491
0,0.683112346527947,0.3168876534720531
0,0.9886923093616,0.0113076906383999
0,0.9738172363013214,0.0261827636986785
1,0.2451518088966623,0.7548481911033377
0,0.9706596429233671,0.0293403570766328
1,0.4907689198396661,0.5092310801603339
1,0.4966161821382892,0.5033838178617108
0,0.978825030197658,0.021174969802342
0,0.9558022900034384,0.0441977099965614
0,0.9593446044567516,0.0406553955432485
1,0.1346195397957159,0.865380460204284
0,0.9529074990637928,0.0470925009362072
1,0.1708137234597261,0.8291862765402739
0,0.6965130087318695,0.3034869912681305
1,0.5812316981759491,0.4187683018240508
1,0.6056561972873731,0.3943438027126268
0,0.9292169777089924,0.0707830222910076
1,0.281307998973186,0.718692001026814
1,0.3521580055204416,0.6478419944795584
0,0.969352912273622,0.0306470877263778
1,0.151093081585849,0.848906918414151
0,0.8170994678990706,0.1829005321009294
0,0.7977263888118581,0.2022736111881418
1,0.5583465504125562,0.4416534495874437
1,0.2905199312906287,0.7094800687093713
0,0.9422869449724964,0.0577130550275037
0,0.9642183900983918,0.0357816099016082
1,0.3105432511558357,0.6894567488441643
0,0.6779895170221508,0.3220104829778492
0,0.6465157460259723,0.3534842539740278
1,0.4395254257091182,0.5604745742908818
0,0.911254714084451,0.0887452859155489
1,0.3946552916938315,0.6053447083061685
0,0.9758991793480484,0.0241008206519515
0,0.9812504115154068,0.0187495884845933
1,0.5468212559287365,0.4531787440712634
1,0.3273904019901071,0.6726095980098928
1,0.1981382371169855,0.8018617628830145
1,0.6336152963310135,0.3663847036689865
1,0.1480048600524363,0.8519951399475637
0,0.9919257854655866,0.0080742145344133
1,0.3899799507503861,0.6100200492496138
1,0.3009057659183503,0.6990942340816497
0,0.9424634724245998,0.0575365275754001
1,0.3027265034224491,0.6972734965775509
1,0.4433804856204266,0.5566195143795734
0,0.938005450514633,0.0619945494853669
0,0.98187779882303,0.0181222011769699
1,0.60055518807179,0.39944481192821
1,0.3345047519393719,0.6654952480606281
0,0.9691712630696148,0.0308287369303853
0,0.6919289630924261,0.3080710369075739
0,0.988980176661604,0.011019823338396
0,0.8285114526877044,0.1714885473122955
1,0.6090387656815238,0.3909612343184762
1,0.0852959607709528,0.9147040392290472
0,0.949274305563092,0.0507256944369079
0,0.992708336430898,0.0072916635691019
1,0.4750795441263052,0.5249204558736947
0,0.972045616838854,0.027954383161146
0,0.976363757951224,0.0236362420487759
0,0.9923388817457156,0.0076611182542842
1,0.3924714343214704,0.6075285656785295
1,0.2362872776823247,0.7637127223176753
0,0.9773135824163236,0.0226864175836765
1,0.3464616745504478,0.6535383254495521
0,0.9703643773459486,0.0296356226540513
0,0.8791585213454927,0.1208414786545073
1,0.4289826249568201,0.5710173750431798
1,0.5610171449036276,0.4389828550963723
1,0.3413761618013172,0.6586238381986828
1,0.5594661137670003,0.4405338862329997
0,0.8737430880575954,0.1262569119424046
0,0.9738260943935226,0.0261739056064773
1,0.3313913501263644,0.6686086498736356
1,0.6195461129976806,0.3804538870023194
0,0.9719874270609032,0.0280125729390967
1,0.2918078245288312,0.7081921754711688
1,0.3525830010042782,0.6474169989957218
0,0.9902523614009708,0.0097476385990291
0,0.9766158635135372,0.0233841364864628
1,0.1238947871790442,0.8761052128209558
0,0.7019733650094472,0.2980266349905528
0,0.9802159494805244,0.0197840505194755
1,0.3519428901929292,0.6480571098070708
0,0.9891974898938276,0.0108025101061723
1,0.3417930702601245,0.6582069297398755
0,0.9673506497991778,0.0326493502008221
1,0.5301444055944053,0.4698555944055946
1,0.5340517881491824,0.4659482118508176
1,0.1921435990930091,0.8078564009069908
1,0.1106269224330541,0.8893730775669458
1,0.2460512206740716,0.7539487793259284
0,0.9267246998849044,0.0732753001150956
1,0.1387696827729528,0.8612303172270471
1,0.2549085082786657,0.7450914917213343
0,0.9896554463225772,0.0103445536774227
1,0.5421743592518898,0.4578256407481101
1,0.5532196414051138,0.4467803585948862
1,0.065304158195916,0.934695841804084
0,0.9663169352275706,0.0336830647724294
1,0.1646350358989274,0.8353649641010725
0,0.6701194466424605,0.3298805533575394
1,0.1418946478464389,0.8581053521535611
1,0.2311532166346578,0.7688467833653422
1,0.3310211537953731,0.6689788462046269
1,0.5261558388235494,0.4738441611764506
0,0.9000264139230882,0.0999735860769117
0,0.9613106455527534,0.0386893544472466
1,0.1551258469623068,0.8448741530376932
0,0.9772643583283844,0.0227356416716154
1,0.4997132138170308,0.5002867861829692
1,0.1930486016561756,0.8069513983438243
1,0.131172116828011,0.868827883171989
0,0.9730586036885186,0.0269413963114814
1,0.2362453502205086,0.7637546497794914
0,0.9868196121466014,0.0131803878533985
0,0.7137357321608717,0.2862642678391282
1,0.2240930162180303,0.7759069837819697
1,0.2501799385613615,0.7498200614386384
0,0.9940936797211676,0.0059063202788325
0,0.990281505064115,0.0097184949358849
0,0.8678310741449944,0.1321689258550055
1,0.1026105839509758,0.8973894160490241
0,0.986881021128656,0.013118978871344
1,0.4164775896648292,0.5835224103351708
1,0.2740572934233753,0.7259427065766246
0,0.9918215725336452,0.0081784274663548
0,0.9932271968374928,0.0067728031625071
1,0.563400973126414,0.436599026873586
1,0.5021544356375951,0.4978455643624049
1,0.3737078262007605,0.6262921737992395
1,0.2801429398970997,0.7198570601029003
0,0.9964543489066452,0.0035456510933547
0,0.8920748669476729,0.107925133052327
0,0.9934804580667989,0.0065195419332011
0,0.7402911205191345,0.2597088794808655
1,0.2316001530894036,0.7683998469105964
1,0.4209160760028457,0.5790839239971542
0,0.9921732168346624,0.0078267831653376
0,0.9933673369992516,0.0066326630007483
1,0.2125342182428509,0.7874657817571491
1,0.1373682840639818,0.8626317159360182
0,0.9608215736298424,0.0391784263701575
0,0.7247540817635002,0.2752459182364998
1,0.5273368794746613,0.4726631205253386
1,0.336748644835024,0.663251355164976
0,0.783747871541763,0.216252128458237
1,0.2534819515077593,0.7465180484922407
0,0.9884289364716452,0.0115710635283549
0,0.7776530299619706,0.2223469700380294
1,0.2253443165446745,0.7746556834553254
0,0.9778768512499022,0.0221231487500978
0,0.9737306098642868,0.0262693901357133
0,0.9876887699868,0.0123112300131999
0,0.9658552518272688,0.0341447481727313
0,0.9138656028725458,0.0861343971274542
0,0.9796311132084738,0.0203688867915261
1,0.5888816512190653,0.4111183487809346
0,0.987940005857972,0.0120599941420279
1,0.3080470884068321,0.6919529115931679
0,0.9876955002565504,0.0123044997434495
0,0.9841049489115896,0.0158950510884105
1,0.2142386966842656,0.7857613033157343
1,0.5912871142642031,0.4087128857357969
0,0.9664977728055044,0.0335022271944956
0,0.9781561695525246,0.0218438304474753
0,0.9701544988814962,0.0298455011185037
0,0.9781338045224308,0.021866195477569
0,0.985486587212354,0.014513412787646
0,0.9884237770317096,0.0115762229682904
1,0.615548230151097,0.384451769848903
0,0.9801186593983608,0.0198813406016393
1,0.1611606707590789,0.8388393292409211
1,0.4031714972883686,0.5968285027116313
1,0.4266080836258079,0.5733919163741921
0,0.979933733749522,0.0200662662504779
0,0.9897471012269592,0.0102528987730408
1,0.2371134081913122,0.7628865918086878
1,0.376886449203217,0.623113550796783
0,0.988282825810598,0.0117171741894019
1,0.1931604553344736,0.8068395446655263
1,0.2532585033793814,0.7467414966206186
0,0.9744176430016304,0.0255823569983695
1,0.3860955218182075,0.6139044781817925
1,0.1917657424739297,0.8082342575260703
1,0.533105361475902,0.4668946385240979
0,0.9922901296501148,0.0077098703498852
1,0.630011531894729,0.369988468105271
1,0.1936565328864181,0.8063434671135818
0,0.9887661171804,0.0112338828195998
1,0.1006337902733526,0.8993662097266474
0,0.9857718431092278,0.0142281568907722
1,0.1028556828909947,0.8971443171090052
1,0.5761479562634149,0.4238520437365851
1,0.275592194198838,0.7244078058011619
1,0.1424099876242088,0.8575900123757911
0,0.6717314173996949,0.328268582600305
0,0.8404720809786199,0.1595279190213801
1,0.4399349980782492,0.5600650019217508
0,0.9921197028143932,0.0078802971856066
1,0.4871208084314936,0.5128791915685064
0,0.97233667056618,0.0276633294338199
1,0.3156541277365731,0.6843458722634269
0,0.9696303145463074,0.0303696854536925
0,0.9899797789935209,0.0100202210064792
0,0.6488171072360029,0.351182892763997
0,0.7527944109889458,0.2472055890110541
1,0.1529999581876544,0.8470000418123456
1,0.609488304855745,0.390511695144255
1,0.6314565047317584,0.3685434952682416
0,0.9907270884658868,0.0092729115341132
0,0.7655918492130811,0.2344081507869189
1,0.3601778974677263,0.6398221025322737
1,0.4364584058997687,0.5635415941002313
1,0.4443739907687216,0.5556260092312784
1,0.4905577474506,0.5094422525494
1,0.5868896633856759,0.4131103366143241
0,0.6513416590438954,0.3486583409561046
1,0.6282522951185124,0.3717477048814875
0,0.9612884090163488,0.0387115909836512
1,0.2623011811651322,0.7376988188348678
0,0.9600191748960568,0.0399808251039431
1,0.3370276545083199,0.66297234549168
0,0.9831361842643648,0.0168638157356353
1,0.4450486625064495,0.5549513374935505
1,0.26091410046489,0.73908589953511
1,0.6294434844987125,0.3705565155012875
0,0.9840307244508608,0.015969275549139
0,0.7359411216895497,0.2640588783104503
1,0.1193168139461391,0.8806831860538609
1,0.0923142496008698,0.90768575039913
1,0.5567234456909154,0.4432765543090847
0,0.6590667028544168,0.3409332971455832
1,0.1099782048248323,0.8900217951751677
1,0.4237694149689247,0.5762305850310753
0,0.6599475390689149,0.340052460931085
1,0.3710697870728477,0.6289302129271522
1,0.1723459726820353,0.8276540273179647
0,0.989131381014888,0.010868618985112
0,0.977999008465038,0.022000991534962
1,0.2139484177611125,0.7860515822388875
1,0.4252927514559947,0.5747072485440052
0,0.9253950830713554,0.0746049169286445
0,0.9701362001642252,0.0298637998357747
0,0.7089702494507455,0.2910297505492544
0,0.966763101210451,0.0332368987895489
0,0.8795786769238018,0.1204213230761982
1,0.3651555876445379,0.6348444123554621
1,0.2104474601002565,0.7895525398997435
1,0.5102642810514667,0.4897357189485333
0,0.9375782679782751,0.0624217320217247
0,0.9958458956263192,0.0041541043736809
1,0.5025753488120468,0.4974246511879532
0,0.9831216780262028,0.0168783219737972
0,0.9791852874215072,0.0208147125784928
0,0.984609524585127,0.015390475414873
0,0.972357152185212,0.0276428478147881
1,0.3130560469829789,0.686943953017021
1,0.5628230644346044,0.4371769355653955
0,0.9402055787953282,0.0597944212046717
0,0.982673805656378,0.017326194343622
0,0.7276737200669037,0.2723262799330964
0,0.9860571585503533,0.0139428414496469
1,0.5156326470187675,0.4843673529812324
1,0.2495409318275536,0.7504590681724463
1,0.5128969204311722,0.4871030795688277
0,0.990419788965796,0.009580211034204
1,0.6390607011995284,0.3609392988004716
0,0.9849273021955616,0.0150726978044384
0,0.9747305430872204,0.0252694569127794
1,0.5819994006738226,0.4180005993261774
1,0.4241887535008291,0.5758112464991709
0,0.9829261997710216,0.0170738002289783
0,0.9806848087786622,0.0193151912213378
0,0.990732960200628,0.0092670397993719
1,0.1966789217046375,0.8033210782953625
0,0.6414185773024248,0.3585814226975752
1,0.6015728671146633,0.3984271328853367
1,0.5350311807513503,0.4649688192486497
1,0.4878778213818647,0.5121221786181352
0,0.8099398701197876,0.1900601298802124
1,0.3273163053908295,0.6726836946091704
1,0.3670782704039167,0.6329217295960833
1,0.4647670944033988,0.5352329055966012
0,0.9572905511506122,0.0427094488493878
0,0.973720950356252,0.0262790496437479
1,0.5078267511550264,0.4921732488449736
1,0.6223847445707753,0.3776152554292246
0,0.8972804119872364,0.1027195880127635
1,0.0974350781654591,0.9025649218345408
1,0.4520776092147575,0.5479223907852425
1,0.5843466986116,0.4156533013883999
1,0.1370253532432601,0.8629746467567398
0,0.988531880063289,0.011468119936711
0,0.7664072029405622,0.2335927970594378
0,0.6470649925141672,0.3529350074858329
0,0.9474225763541096,0.0525774236458904
0,0.9860259818192804,0.0139740181807194
1,0.4291961467765672,0.5708038532234327
0,0.9865425996424388,0.0134574003575611
1,0.4234147136857338,0.5765852863142662
0,0.9846770046080306,0.0153229953919693
0,0.968929335390163,0.0310706646098369
1,0.096566624652626,0.903433375347374
1,0.2618477701340124,0.7381522298659876
1,0.6387924908890026,0.3612075091109974
1,0.1757821702864437,0.8242178297135563
0,0.9872177662579134,0.0127822337420866
1,0.5582928318451141,0.4417071681548858
1,0.2450989236664017,0.7549010763335983
1,0.1697513303119248,0.8302486696880752
1,0.1191044604713903,0.8808955395286097
0,0.9465652858465786,0.0534347141534213
0,0.9572864140255234,0.0427135859744765
1,0.0660501965675447,0.9339498034324552
0,0.9793726909714028,0.0206273090285972
1,0.3315564842159876,0.6684435157840124
0,0.8460998429041662,0.1539001570958338
1,0.3275954605120641,0.6724045394879359
0,0.9905346137727644,0.0094653862272354
1,0.2170618065987702,0.7829381934012297
1,0.3847702282800379,0.6152297717199621
0,0.9841420889081892,0.0158579110918106
1,0.0533757498443386,0.9466242501556612
0,0.9938261217301416,0.0061738782698585
0,0.9904180981806432,0.0095819018193567
1,0.3944413026622172,0.6055586973377828
0,0.9536275915174665,0.0463724084825336
0,0.9847435614972287,0.0152564385027711
0,0.795455417479376,0.204544582520624
0,0.9866701798790836,0.0133298201209164
1,0.124505139741054,0.875494860258946
0,0.6960460177102432,0.3039539822897567
1,0.6088385071753446,0.3911614928246554
1,0.6282618154707016,0.3717381845292983
1,0.1914086209041101,0.8085913790958899
1,0.3725264526851459,0.627473547314854
1,0.4559628991437466,0.5440371008562533
0,0.969843911005767,0.030156088994233
0,0.9782701194767988,0.0217298805232011
1,0.2836116939075171,0.7163883060924828
0,0.9838387105340086,0.0161612894659913
0,0.7600331659318171,0.2399668340681828
1,0.2420673989708114,0.7579326010291886
1,0.2142198412652328,0.7857801587347671
1,0.2570610263271855,0.7429389736728145
1,0.6398223539323011,0.3601776460676988
1,0.1860065280898252,0.8139934719101748
1,0.2215563643028262,0.7784436356971738
1,0.3231478827822133,0.6768521172177867
1,0.2783182822371457,0.7216817177628543
0,0.982253062663188,0.0177469373368119
0,0.6460246410967299,0.3539753589032701
0,0.9724012570457052,0.0275987429542948
1,0.3214624279214199,0.6785375720785801
0,0.9905747223644,0.0094252776355998
0,0.980318087756693,0.0196819122433069
0,0.9811585636636024,0.0188414363363976
1,0.5324580790912765,0.4675419209087234
0,0.9338974868141772,0.0661025131858228
0,0.9633497555806738,0.0366502444193261
1,0.5666554197552776,0.4333445802447224
1,0.390444390360208,0.6095556096397919
0,0.9908868354876758,0.0091131645123242
0,0.9733801146817976,0.0266198853182023
1,0.3099680758383945,0.6900319241616055
1,0.0712053092262221,0.928794690773778
0,0.9544304197095872,0.0455695802904128
1,0.5097927051881861,0.4902072948118139
0,0.9930303977979456,0.0069696022020543
0,0.8361190366433546,0.1638809633566453
0,0.9656936104520611,0.0343063895479388
0,0.9742928899669804,0.0257071100330196
1,0.1753825712106546,0.8246174287893454
0,0.6794697090880729,0.3205302909119271
1,0.4226353643924136,0.5773646356075863
0,0.9939371536686892,0.0060628463313108
1,0.1536958122822271,0.8463041877177728
1,0.1600184953046945,0.8399815046953054
1,0.1060127169527446,0.8939872830472554
0,0.9791759648778426,0.0208240351221573
0,0.8862784402731771,0.1137215597268228
0,0.9881261980671192,0.0118738019328807
1,0.2710353173675236,0.7289646826324764
0,0.9805138403783002,0.0194861596216997
0,0.9573955528001048,0.042604447199895
1,0.3587750986859657,0.6412249013140343
1,0.4056928045568234,0.5943071954431766
1,0.2072617377472061,0.7927382622527939
1,0.2261237027254201,0.7738762972745798
1,0.2714787668749177,0.7285212331250823
1,0.2479408416851024,0.7520591583148976
1,0.508194122170673,0.4918058778293271
0,0.9915128363077572,0.0084871636922427
1,0.526105315730009,0.473894684269991
0,0.8425534439649789,0.157446556035021
0,0.7931037166668544,0.2068962833331455
0,0.8378858716010383,0.1621141283989616
1,0.4040319902652137,0.5959680097347863
0,0.9827719138237678,0.0172280861762321
1,0.2513123933960077,0.7486876066039923
0,0.9914824921601896,0.0085175078398103
0,0.7207822543062918,0.2792177456937082
0,0.9887124797074164,0.0112875202925836
1,0.1161871833357857,0.8838128166642143
1,0.1152898058178093,0.8847101941821907
1,0.3095093425811152,0.6904906574188848
1,0.4008033827971939,0.599196617202806
0,0.9844320338622574,0.0155679661377425
0,0.9256357234223968,0.0743642765776031
0,0.9695285897794126,0.0304714102205874
0,0.8147652040304526,0.1852347959695474
0,0.9922211909660058,0.0077788090339942
0,0.9488552276567072,0.0511447723432926
0,0.9777431338875882,0.0222568661124118
0,0.9794420009620396,0.0205579990379603
0,0.9881819414397938,0.0118180585602062
0,0.8194833487467844,0.1805166512532155
0,0.987537165575489,0.012462834424511
0,0.7134789448568791,0.2865210551431209
1,0.259745513362791,0.7402544866372089
1,0.5430381704832742,0.4569618295167258
0,0.9352184798419853,0.0647815201580147
1,0.5451454546010184,0.4548545453989815
0,0.977502665426902,0.022497334573098
1,0.5623975452792351,0.4376024547207648
1,0.3366964317875521,0.6633035682124478
1,0.3122474454941816,0.6877525545058184
1,0.6166218440426751,0.3833781559573249
1,0.1490576930905437,0.8509423069094563
1,0.276438882878455,0.723561117121545
1,0.4353091151882727,0.5646908848117272
1,0.220277562707543,0.7797224372924569
1,0.1311559893992575,0.8688440106007425
0,0.925328742614342,0.074671257385658
0,0.9785167795494653,0.0214832204505348
0,0.9753918259227088,0.0246081740772911
1,0.3280529491115308,0.6719470508884692
0,0.9777982205234927,0.0222017794765071
1,0.2030884291544117,0.7969115708455883
0,0.983219828858456,0.0167801711415439
1,0.1457206371916475,0.8542793628083525
0,0.642881893284907,0.3571181067150931
1,0.3610973979461154,0.6389026020538846
0,0.9825861023835468,0.0174138976164531
1,0.1618529096258799,0.83814709037412
0,0.9870440843044046,0.0129559156955953
1,0.5562680316265001,0.4437319683734999
1,0.5355550925569907,0.4644449074430092
0,0.9819308328584312,0.0180691671415687
1,0.2167393195279847,0.7832606804720152
0,0.84702749656852,0.1529725034314799
1,0.4807672078976464,0.5192327921023536
1,0.4936383782188562,0.5063616217811437
0,0.953336343843059,0.046663656156941
0,0.8699716784318804,0.1300283215681196
0,0.9623029222021244,0.0376970777978755
0,0.99502520464515,0.0049747953548499
1,0.3924021725730978,0.6075978274269022
0,0.967521708350478,0.0324782916495219
0,0.9801572554401756,0.0198427445598242
0,0.8117127846946617,0.1882872153053383
0,0.9944780727625274,0.0055219272374726
1,0.3880930348756524,0.6119069651243476
1,0.1685309191489995,0.8314690808510005
0,0.968928101556323,0.0310718984436769
0,0.9388035967014796,0.0611964032985204
0,0.9841158890500276,0.0158841109499723
1,0.2829632732823797,0.7170367267176203
0,0.9819091651506272,0.0180908348493729
0,0.6912044800379413,0.3087955199620587
1,0.2585115215197933,0.7414884784802067
0,0.9697287653941072,0.0302712346058929
1,0.3588740652667802,0.6411259347332198
0,0.975995235614628,0.024004764385372
0,0.9876894240273228,0.0123105759726771
0,0.9955936243583492,0.0044063756416509
1,0.6034303287170112,0.3965696712829888
1,0.4040061509568233,0.5959938490431766
1,0.222956436754624,0.7770435632453759
0,0.9396574079411486,0.0603425920588514
0,0.9908497623546764,0.0091502376453237
1,0.3296963270264107,0.6703036729735893
1,0.3608240201434058,0.6391759798565941
0,0.9813082020867132,0.0186917979132869
1,0.2738399651793574,0.7261600348206426
0,0.9840088025043312,0.0159911974956687
0,0.9562056898280786,0.0437943101719213
1,0.2968001727951791,0.7031998272048209
0,0.9804969802678696,0.0195030197321305
0,0.991165468749898,0.0088345312501019
0,0.9875174929919832,0.0124825070080167
1,0.4992282229421795,0.5007717770578205
0,0.9654803804884848,0.0345196195115153
1,0.5058097749237329,0.4941902250762671
1,0.0801030155707571,0.9198969844292428
0,0.9920624794111114,0.0079375205888886
0,0.9236133871777144,0.0763866128222856
1,0.2447875253455345,0.7552124746544655
0,0.9744755371092584,0.0255244628907415
1,0.2694571527431159,0.7305428472568841
1,0.1136029197929241,0.8863970802070759
1,0.2105633016620233,0.7894366983379767
0,0.987337002894792,0.0126629971052078
0,0.6572740782972917,0.3427259217027083
1,0.5068567047939287,0.4931432952060712
0,0.9792758076344292,0.0207241923655706
1,0.4265385709684812,0.5734614290315188
1,0.1347748536394599,0.86522514636054
1,0.1862403606271128,0.8137596393728872
0,0.9833403697063235,0.0166596302936764
1,0.3460929848071679,0.6539070151928321
1,0.2484403368795215,0.7515596631204785
0,0.9838462700477276,0.0161537299522723
0,0.9896505060591972,0.0103494939408027
0,0.950493752672742,0.049506247327258
1,0.5895007157108509,0.4104992842891491
1,0.1653253495379741,0.8346746504620258
0,0.6979731065344035,0.3020268934655966
0,0.9565095352488668,0.0434904647511332
1,0.4467143483183136,0.5532856516816864
1,0.4783368884287456,0.5216631115712543
0,0.9351024933583034,0.0648975066416966
1,0.3751226567346452,0.6248773432653548
0,0.9857690614105548,0.0142309385894452
1,0.2678502163615724,0.7321497836384275
1,0.2366955834418713,0.7633044165581286
0,0.952068814386292,0.0479311856137079
1,0.3251528318448992,0.6748471681551008
0,0.7881605443801576,0.2118394556198423
0,0.9534617315186998,0.0465382684813001
0,0.6809428338036037,0.3190571661963963
1,0.4987481688896638,0.5012518311103362
1,0.2562415053745601,0.7437584946254399
1,0.2037484637628885,0.7962515362371114
1,0.4297443890618093,0.5702556109381907
0,0.8808992819592697,0.1191007180407303
1,0.4843942996212453,0.5156057003787546
0,0.7847141002310418,0.2152858997689581
0,0.9757264888627049,0.0242735111372952
1,0.4030313688906609,0.5969686311093391
0,0.9913920515412205,0.0086079484587795
0,0.9890124388106858,0.0109875611893141
1,0.1335025469931098,0.8664974530068902
0,0.950995767024037,0.0490042329759629
1,0.5447419061911686,0.4552580938088314
0,0.9929831530464424,0.0070168469535575
1,0.0644284284501258,0.935571571549874
1,0.3358091399477063,0.6641908600522937
0,0.9395883772976906,0.0604116227023093
0,0.920980411037466,0.0790195889625339
1,0.242731360354287,0.757268639645713
0,0.97862056031662,0.0213794396833798
0,0.9897411271112332,0.0102588728887668
1,0.2895474427321683,0.7104525572678316
1,0.3169449178870515,0.6830550821129485
0,0.9233414915307804,0.0766585084692196
0,0.979669169287597,0.020330830712403
1,0.4732616092290851,0.5267383907709149
1,0.1684630901367664,0.8315369098632336
0,0.9654116783912464,0.0345883216087535
0,0.973831877613508,0.026168122386492
0,0.959673279413402,0.0403267205865981
1,0.6051471271880902,0.3948528728119099
0,0.98309572986856,0.0169042701314401
1,0.4448161685108662,0.5551838314891338
0,0.9590063537994844,0.0409936462005155
0,0.954105000132512,0.045894999867488
0,0.7350675445177699,0.26493245548223
1,0.2574992408671852,0.7425007591328148
0,0.6941785550048064,0.3058214449951936
0,0.8697033704989197,0.1302966295010803
0,0.9872395068839204,0.0127604931160795
1,0.2633109150207472,0.7366890849792528
1,0.2083789959910862,0.7916210040089138
0,0.8819463531605898,0.1180536468394101
0,0.9408437427664572,0.0591562572335427
1,0.1722377730337287,0.8277622269662712
0,0.9803475034828716,0.0196524965171285
0,0.9865596582066188,0.0134403417933811
1,0.492314225131815,0.507685774868185
1,0.1482610819656278,0.8517389180343722
1,0.4785067718163927,0.5214932281836073
0,0.9180915617012396,0.0819084382987604
0,0.9827557379891178,0.0172442620108822
0,0.9888874490898268,0.0111125509101732
0,0.9881545313443296,0.0118454686556704
0,0.7541754016392597,0.2458245983607403
0,0.890768388793972,0.109231611206028
0,0.8801672874289334,0.1198327125710666
1,0.4155193418654809,0.5844806581345191
1,0.5685394656954088,0.4314605343045911
1,0.1784316460733302,0.8215683539266697
1,0.3771925972328774,0.6228074027671225
